order_timestamp;distance_in_meters;duration_in_seconds;tender_timestamp;pickup_in_meters;pickup_in_seconds;price_start_local
21.06.2020 16:40;1776;239;21.06.2020 16:41;843;157;150
21.06.2020 16:42;1185;228;21.06.2020 16:42;1193;198;150
21.06.2020 16:44;0;0;21.06.2020 16:44;1203;164;200
21.06.2020 16:46;1619;256;21.06.2020 16:46;785;116;150
21.06.2020 16:46;1619;256;21.06.2020 16:46;569;82;150
21.06.2020 16:47;6679;651;21.06.2020 16:47;791;114;250
21.06.2020 16:48;1753;234;21.06.2020 16:48;1088;198;150
21.06.2020 16:51;3871;458;21.06.2020 16:52;1197;112;150
21.06.2020 16:52;0;0;21.06.2020 16:52;393;86;200
21.06.2020 16:53;3931;404;21.06.2020 16:54;1323;201;200
21.06.2020 16:55;2127;292;21.06.2020 16:55;549;80;150
21.06.2020 16:57;3885;454;21.06.2020 16:57;1850;170;200
21.06.2020 16:58;1791;271;21.06.2020 16:58;40;10;200
21.06.2020 16:58;1791;271;21.06.2020 16:58;329;66;200
21.06.2020 17:00;2127;292;21.06.2020 17:01;472;62;150
21.06.2020 17:01;2260;283;21.06.2020 17:01;687;110;150
21.06.2020 17:09;1223;189;21.06.2020 17:09;670;120;200
21.06.2020 17:10;1488;145;21.06.2020 17:10;587;69;200
21.06.2020 17:11;5399;530;21.06.2020 17:15;1819;213;260
21.06.2020 17:17;767;136;21.06.2020 17:17;327;76;150
21.06.2020 17:17;2373;366;21.06.2020 17:18;791;111;500
21.06.2020 17:21;7524;751;21.06.2020 17:21;330;73;300
21.06.2020 17:37;1250;187;21.06.2020 17:37;1023;164;150
21.06.2020 17:42;5505;526;21.06.2020 17:42;1850;165;250
21.06.2020 17:42;0;0;21.06.2020 17:42;1779;219;150
21.06.2020 17:47;6421;680;21.06.2020 17:47;2859;279;300
21.06.2020 17:48;3667;410;21.06.2020 17:48;3262;279;200
21.06.2020 17:51;1341;177;21.06.2020 17:51;1100;141;150
21.06.2020 17:53;3754;395;21.06.2020 17:53;2068;195;200
21.06.2020 17:58;2195;350;21.06.2020 17:58;1298;145;150
21.06.2020 17:58;2195;350;21.06.2020 17:58;488;85;150
21.06.2020 17:59;0;0;21.06.2020 18:00;310;47;200
21.06.2020 18:00;5473;690;21.06.2020 18:01;1199;246;200
21.06.2020 18:00;5473;690;21.06.2020 18:01;1030;209;200
21.06.2020 18:02;4825;603;21.06.2020 18:02;965;145;200
21.06.2020 18:04;1793;172;21.06.2020 18:04;905;128;200
21.06.2020 18:04;2214;324;21.06.2020 18:05;821;102;150
21.06.2020 18:10;1967;260;21.06.2020 18:10;48;12;150
21.06.2020 18:14;6326;565;21.06.2020 18:14;479;75;300
21.06.2020 18:14;6326;565;21.06.2020 18:14;313;43;300
21.06.2020 18:16;3201;398;21.06.2020 18:16;87;21;150
21.06.2020 18:16;3201;398;21.06.2020 18:16;828;127;150
21.06.2020 18:20;2806;367;21.06.2020 18:20;202;29;150
21.06.2020 18:22;5675;624;21.06.2020 18:22;266;49;250
21.06.2020 18:23;727;113;21.06.2020 18:23;157;19;180
21.06.2020 18:23;727;113;21.06.2020 18:23;631;107;180
21.06.2020 18:24;2250;333;21.06.2020 18:28;1679;190;200
21.06.2020 18:26;2014;264;21.06.2020 18:26;1118;151;200
21.06.2020 18:29;2829;354;21.06.2020 18:30;861;147;150
21.06.2020 18:31;2250;333;21.06.2020 18:31;794;117;200
21.06.2020 18:32;0;0;21.06.2020 18:32;27;4;200
21.06.2020 18:33;0;0;21.06.2020 18:42;1957;301;150
21.06.2020 18:33;6349;604;21.06.2020 18:34;98;17;250
21.06.2020 18:37;0;0;21.06.2020 18:38;76;14;300
21.06.2020 18:39;1418;206;21.06.2020 18:47;323;50;150
21.06.2020 18:39;1418;206;21.06.2020 18:47;1109;155;150
21.06.2020 18:43;4302;528;21.06.2020 18:43;1410;186;200
21.06.2020 18:43;0;0;21.06.2020 18:43;566;120;250
21.06.2020 18:44;2144;315;21.06.2020 18:44;1717;238;150
21.06.2020 18:45;1962;287;21.06.2020 18:46;1330;199;150
21.06.2020 18:46;3534;372;21.06.2020 18:46;528;84;200
21.06.2020 18:46;3534;372;21.06.2020 18:46;811;123;200
21.06.2020 18:47;3184;396;21.06.2020 18:47;1562;262;150
21.06.2020 18:47;18112;1091;21.06.2020 18:47;3330;450;500
21.06.2020 18:47;1240;243;21.06.2020 18:47;632;116;200
21.06.2020 18:53;2428;371;21.06.2020 18:54;1007;127;180
21.06.2020 18:57;6195;655;21.06.2020 18:57;226;37;250
21.06.2020 19:00;6553;668;21.06.2020 19:00;1236;157;250
21.06.2020 19:04;2739;370;21.06.2020 19:04;955;157;150
21.06.2020 19:11;0;0;21.06.2020 19:11;469;68;150
21.06.2020 19:13;4851;528;21.06.2020 19:14;1137;134;200
21.06.2020 19:20;1950;302;21.06.2020 19:20;773;128;150
21.06.2020 19:23;1439;195;21.06.2020 19:23;234;30;200
21.06.2020 19:23;1439;195;21.06.2020 19:23;426;58;200
21.06.2020 19:23;3591;495;21.06.2020 19:23;602;87;200
21.06.2020 19:24;3781;481;21.06.2020 19:24;248;34;250
21.06.2020 19:27;2129;277;21.06.2020 19:27;88;21;150
21.06.2020 19:32;3438;463;21.06.2020 19:33;1248;180;200
21.06.2020 19:36;2888;402;21.06.2020 19:36;430;74;150
21.06.2020 19:40;0;0;21.06.2020 19:40;1041;152;200
21.06.2020 19:43;0;0;21.06.2020 19:43;1486;170;200
21.06.2020 19:43;0;0;21.06.2020 19:43;2017;217;150
21.06.2020 19:44;1476;238;21.06.2020 19:44;1855;346;200
21.06.2020 19:45;3307;489;21.06.2020 19:45;1819;198;150
21.06.2020 19:46;1666;269;21.06.2020 19:46;1714;231;150
21.06.2020 19:46;6686;733;21.06.2020 19:51;1141;173;250
21.06.2020 19:47;2552;377;21.06.2020 19:47;389;60;150
21.06.2020 19:59;2405;300;21.06.2020 20:01;1475;191;200
21.06.2020 20:00;0;0;21.06.2020 20:00;493;80;150
21.06.2020 20:01;4077;541;21.06.2020 20:01;2384;266;230
21.06.2020 20:01;2813;448;21.06.2020 20:01;806;142;250
21.06.2020 20:02;2546;401;21.06.2020 20:02;518;101;150
21.06.2020 20:09;2181;330;21.06.2020 20:09;745;114;150
21.06.2020 20:09;2181;330;21.06.2020 20:09;866;151;150
21.06.2020 20:11;0;0;21.06.2020 20:13;955;178;200
21.06.2020 20:13;3214;447;21.06.2020 20:13;1260;173;200
21.06.2020 20:13;1995;246;21.06.2020 20:13;252;60;170
21.06.2020 20:15;1656;217;21.06.2020 20:17;1069;134;130
21.06.2020 20:15;1656;217;21.06.2020 20:37;620;76;130
21.06.2020 20:16;4736;390;21.06.2020 20:16;1598;245;250
21.06.2020 20:17;4488;550;21.06.2020 20:17;1659;249;200
21.06.2020 20:17;4488;550;21.06.2020 20:17;520;121;200
21.06.2020 20:17;1096;141;21.06.2020 20:17;999;149;150
21.06.2020 20:22;19789;1380;21.06.2020 20:22;2222;246;800
21.06.2020 20:25;0;0;21.06.2020 20:25;467;80;150
21.06.2020 20:25;2149;206;21.06.2020 20:25;661;77;150
21.06.2020 20:26;3625;413;21.06.2020 20:26;103;22;150
21.06.2020 20:26;0;0;21.06.2020 20:26;2824;262;550
21.06.2020 20:29;0;0;21.06.2020 20:29;620;101;300
21.06.2020 20:34;7711;734;21.06.2020 20:34;807;93;200
21.06.2020 20:35;1792;286;21.06.2020 20:35;843;136;200
21.06.2020 20:41;4084;473;21.06.2020 20:41;297;71;300
21.06.2020 20:45;0;0;21.06.2020 20:47;4403;430;200
21.06.2020 20:45;0;0;21.06.2020 20:46;4981;512;200
21.06.2020 20:46;0;0;21.06.2020 20:46;1092;145;250
21.06.2020 20:51;0;0;21.06.2020 20:51;4404;430;200
21.06.2020 20:56;2232;345;21.06.2020 20:56;852;146;200
21.06.2020 20:56;3430;281;21.06.2020 20:57;916;160;150
21.06.2020 20:58;1380;218;21.06.2020 20:58;310;41;200
21.06.2020 21:03;1740;231;21.06.2020 21:03;990;149;200
21.06.2020 21:05;3158;406;21.06.2020 21:05;641;112;200
21.06.2020 21:06;0;0;21.06.2020 21:09;1035;155;150
21.06.2020 21:09;2540;317;21.06.2020 21:09;876;119;150
21.06.2020 21:11;3143;414;21.06.2020 21:11;1153;185;150
21.06.2020 21:12;3883;514;21.06.2020 21:13;950;140;200
21.06.2020 21:20;0;0;21.06.2020 21:20;1073;173;300
21.06.2020 21:21;3564;337;21.06.2020 21:22;364;62;200
21.06.2020 21:27;3551;423;21.06.2020 21:27;3912;347;250
21.06.2020 21:27;3785;502;21.06.2020 21:28;2898;326;220
21.06.2020 21:42;0;0;21.06.2020 21:43;1669;289;200
21.06.2020 21:45;7854;1104;21.06.2020 21:47;255;52;300
21.06.2020 21:47;12142;1103;21.06.2020 21:47;4097;357;3000
21.06.2020 21:49;12142;1103;21.06.2020 21:49;4097;356;1500
21.06.2020 21:50;0;0;21.06.2020 21:50;881;124;350
21.06.2020 21:56;1570;206;21.06.2020 21:56;866;110;200
21.06.2020 21:58;2963;419;21.06.2020 21:59;1875;269;150
21.06.2020 21:59;3785;498;21.06.2020 21:59;1077;131;300
21.06.2020 22:07;734;133;21.06.2020 22:07;1408;216;200
21.06.2020 22:13;2119;293;21.06.2020 22:14;1113;152;200
21.06.2020 22:17;1577;244;21.06.2020 22:18;1480;198;150
21.06.2020 22:17;1577;244;21.06.2020 22:17;430;67;150
21.06.2020 22:22;2739;428;21.06.2020 22:22;326;78;200
21.06.2020 22:27;1770;243;21.06.2020 22:27;250;44;150
21.06.2020 22:28;2036;296;21.06.2020 22:28;678;99;250
21.06.2020 22:34;8068;680;21.06.2020 22:34;1486;214;300
21.06.2020 22:34;1531;236;21.06.2020 22:34;810;117;200
21.06.2020 22:35;0;0;21.06.2020 22:35;418;62;150
21.06.2020 22:36;0;0;21.06.2020 22:36;715;133;150
21.06.2020 22:37;2931;377;21.06.2020 22:37;837;154;200
21.06.2020 22:40;15072;1127;21.06.2020 22:41;2079;343;400
21.06.2020 22:42;1770;250;21.06.2020 22:42;779;124;150
21.06.2020 22:46;1763;253;21.06.2020 22:46;726;84;200
21.06.2020 22:47;2422;336;21.06.2020 22:47;607;85;200
21.06.2020 22:51;1812;224;21.06.2020 22:51;184;32;150
21.06.2020 22:52;2357;347;21.06.2020 22:52;588;104;150
21.06.2020 22:53;828;111;21.06.2020 22:53;547;151;150
21.06.2020 22:55;912;148;21.06.2020 22:55;603;80;200
21.06.2020 23:04;6835;672;21.06.2020 23:04;1421;191;300
21.06.2020 23:05;1972;312;21.06.2020 23:05;1361;181;200
21.06.2020 23:08;2158;278;21.06.2020 23:08;907;135;150
21.06.2020 23:10;3284;428;21.06.2020 23:11;3441;400;200
21.06.2020 23:12;2575;358;21.06.2020 23:12;901;145;150
21.06.2020 23:17;5321;564;21.06.2020 23:17;1412;200;300
21.06.2020 23:27;2704;371;21.06.2020 23:27;757;188;200
21.06.2020 23:30;2117;281;21.06.2020 23:30;1173;165;150
21.06.2020 23:33;1895;254;21.06.2020 23:36;868;136;250
21.06.2020 23:41;4919;599;21.06.2020 23:46;798;112;200
21.06.2020 23:42;2033;395;21.06.2020 23:42;810;142;180
21.06.2020 23:42;2140;368;21.06.2020 23:44;1284;163;250
21.06.2020 23:46;3988;510;21.06.2020 23:46;547;65;350
21.06.2020 23:55;844;184;21.06.2020 23:56;287;57;150
21.06.2020 23:58;1045;139;21.06.2020 23:58;825;122;200
22.06.2020 0:01;3432;472;22.06.2020 0:01;715;161;200
22.06.2020 0:03;1095;159;22.06.2020 0:03;1272;170;200
22.06.2020 0:05;1019;159;22.06.2020 0:06;937;110;180
22.06.2020 0:10;2336;307;22.06.2020 0:11;1028;130;200
22.06.2020 0:12;2316;303;22.06.2020 0:12;644;145;150
22.06.2020 0:15;3578;450;22.06.2020 0:15;2586;431;200
22.06.2020 0:21;8097;801;22.06.2020 0:21;662;107;300
22.06.2020 0:22;0;0;22.06.2020 0:23;5436;479;800
22.06.2020 0:24;3208;373;22.06.2020 0:25;814;96;300
22.06.2020 0:24;6383;639;22.06.2020 0:25;752;127;350
22.06.2020 0:29;1761;226;22.06.2020 0:29;590;90;150
22.06.2020 0:31;1298;172;22.06.2020 0:35;627;95;500
22.06.2020 0:32;0;0;22.06.2020 0:32;157;46;300
22.06.2020 0:33;8100;716;22.06.2020 0:44;9157;800;400
22.06.2020 0:43;0;0;22.06.2020 0:43;3584;259;500
22.06.2020 0:43;0;0;22.06.2020 0:43;726;63;500
22.06.2020 0:54;0;0;22.06.2020 0:54;1083;192;200
22.06.2020 0:54;5649;567;22.06.2020 0:54;327;118;250
22.06.2020 1:10;1152;131;22.06.2020 1:11;1021;108;150
22.06.2020 1:10;3504;377;22.06.2020 1:10;671;101;250
22.06.2020 1:19;0;0;22.06.2020 1:28;742;83;150
22.06.2020 1:29;0;0;22.06.2020 1:29;286;55;200
22.06.2020 1:51;15925;1127;22.06.2020 1:54;4174;361;350
22.06.2020 1:53;0;0;22.06.2020 1:53;1718;191;300
22.06.2020 1:59;0;0;22.06.2020 2:00;1108;194;300
22.06.2020 2:07;4882;484;22.06.2020 2:08;1446;179;200
22.06.2020 2:08;2162;286;22.06.2020 2:08;43;6;200
22.06.2020 2:18;0;0;22.06.2020 2:20;1615;280;200
22.06.2020 2:19;0;0;22.06.2020 2:19;1271;166;200
22.06.2020 2:34;2655;355;22.06.2020 2:34;1007;135;230
22.06.2020 2:40;0;0;22.06.2020 2:40;1060;158;350
22.06.2020 2:42;2116;273;22.06.2020 2:42;1281;166;200
22.06.2020 2:45;1571;234;22.06.2020 2:45;1304;194;200
22.06.2020 2:49;0;0;22.06.2020 2:49;2247;274;250
22.06.2020 2:49;8199;744;22.06.2020 2:49;1372;143;200
22.06.2020 2:50;4787;644;22.06.2020 2:51;1856;246;350
22.06.2020 2:51;1557;205;22.06.2020 2:52;86;21;150
22.06.2020 2:55;4785;622;22.06.2020 2:55;1854;246;350
22.06.2020 2:58;1212;152;22.06.2020 2:58;0;0;250
22.06.2020 2:59;1212;152;22.06.2020 2:59;0;0;200
22.06.2020 3:08;8205;745;22.06.2020 3:09;4616;543;350
22.06.2020 3:10;0;0;22.06.2020 3:11;2464;276;500
22.06.2020 3:14;5262;567;22.06.2020 3:14;760;99;300
22.06.2020 3:43;2634;415;22.06.2020 3:43;580;93;200
22.06.2020 3:44;6467;678;22.06.2020 3:44;235;32;350
22.06.2020 3:45;1474;218;22.06.2020 3:48;404;158;150
22.06.2020 3:48;1125;140;22.06.2020 3:48;0;0;200
22.06.2020 3:52;0;0;22.06.2020 3:52;176;81;400
22.06.2020 3:59;2329;303;22.06.2020 3:59;1478;213;300
22.06.2020 4:02;7463;893;22.06.2020 4:02;0;0;350
22.06.2020 4:03;6278;694;22.06.2020 4:03;0;0;350
22.06.2020 4:06;2361;353;22.06.2020 4:06;576;74;200
22.06.2020 4:07;7464;851;22.06.2020 4:07;0;0;400
22.06.2020 4:14;0;0;22.06.2020 4:15;0;0;200
22.06.2020 4:31;7716;813;22.06.2020 4:32;1770;260;300
22.06.2020 6:08;1494;215;22.06.2020 6:08;2890;384;200
22.06.2020 6:31;1573;341;22.06.2020 6:34;9470;757;220
22.06.2020 6:33;0;0;22.06.2020 6:33;984;128;200
22.06.2020 6:35;0;0;22.06.2020 6:35;997;152;200
22.06.2020 6:36;0;0;22.06.2020 6:36;868;120;200
22.06.2020 6:36;5221;598;22.06.2020 6:37;583;127;250
22.06.2020 6:50;3666;481;22.06.2020 6:50;475;85;150
22.06.2020 6:57;1515;232;22.06.2020 6:57;1105;175;200
22.06.2020 7:12;1565;258;22.06.2020 7:12;1517;263;150
22.06.2020 7:16;7289;689;22.06.2020 7:17;2648;331;250
22.06.2020 7:19;0;0;22.06.2020 7:20;1182;132;200
22.06.2020 7:21;2424;277;22.06.2020 7:21;1333;187;150
22.06.2020 7:28;1261;179;22.06.2020 7:28;504;65;200
22.06.2020 7:34;3320;479;22.06.2020 7:34;967;214;200
22.06.2020 7:34;4381;464;22.06.2020 7:34;1842;174;200
22.06.2020 7:35;4687;577;22.06.2020 7:35;1916;177;180
22.06.2020 7:36;0;0;22.06.2020 7:36;1066;106;200
22.06.2020 7:45;0;0;22.06.2020 7:45;2067;262;180
22.06.2020 7:48;1895;195;22.06.2020 7:49;1142;206;150
22.06.2020 7:56;1889;305;22.06.2020 7:57;616;118;150
22.06.2020 7:56;7711;683;22.06.2020 7:56;1189;151;250
22.06.2020 7:57;7099;619;22.06.2020 7:57;681;100;250
22.06.2020 8:00;3443;491;22.06.2020 8:00;910;171;220
22.06.2020 8:05;5706;570;22.06.2020 8:05;1620;260;200
22.06.2020 8:06;4706;476;22.06.2020 8:06;264;22;200
22.06.2020 8:09;0;0;22.06.2020 8:09;350;76;250
22.06.2020 8:13;2598;285;22.06.2020 8:13;431;54;200
22.06.2020 8:14;3489;446;22.06.2020 8:14;2082;194;200
22.06.2020 8:14;0;0;22.06.2020 8:14;634;119;200
22.06.2020 8:17;4606;492;22.06.2020 8:17;221;49;200
22.06.2020 8:21;2990;335;22.06.2020 8:21;173;32;200
22.06.2020 8:26;924;181;22.06.2020 8:27;2067;257;200
22.06.2020 8:30;6936;628;22.06.2020 8:31;1081;143;250
22.06.2020 8:34;1517;175;22.06.2020 8:34;863;159;200
22.06.2020 8:43;1773;211;22.06.2020 8:43;784;120;150
22.06.2020 8:44;13837;1128;22.06.2020 8:45;5727;432;300
22.06.2020 8:44;0;0;22.06.2020 8:44;1238;257;170
22.06.2020 8:44;1168;230;22.06.2020 8:45;1429;193;150
22.06.2020 8:49;1078;254;22.06.2020 8:49;1031;137;150
22.06.2020 8:51;1078;254;22.06.2020 8:51;1032;138;140
22.06.2020 8:53;2436;290;22.06.2020 8:53;324;59;150
22.06.2020 9:00;0;0;22.06.2020 9:00;535;84;500
22.06.2020 9:01;1318;203;22.06.2020 9:01;688;92;150
22.06.2020 9:02;0;0;22.06.2020 9:02;180;45;200
22.06.2020 9:03;3549;328;22.06.2020 9:04;894;149;150
22.06.2020 9:09;3830;426;22.06.2020 9:09;952;143;180
22.06.2020 9:13;0;0;22.06.2020 9:13;698;97;200
22.06.2020 9:24;2488;320;22.06.2020 9:24;1353;183;150
22.06.2020 9:26;0;0;22.06.2020 9:26;3403;245;250
22.06.2020 9:28;1384;177;22.06.2020 9:28;77;17;150
22.06.2020 9:29;8691;971;22.06.2020 9:29;73;13;250
22.06.2020 9:30;5464;753;22.06.2020 9:30;3343;369;300
22.06.2020 9:30;7554;645;22.06.2020 9:31;4715;353;350
22.06.2020 9:31;5083;634;22.06.2020 9:32;552;64;150
22.06.2020 9:31;5226;638;22.06.2020 9:31;97;23;200
22.06.2020 9:33;7919;779;22.06.2020 9:36;4835;376;350
22.06.2020 9:34;1157;188;22.06.2020 9:34;1284;178;150
22.06.2020 9:38;2694;448;22.06.2020 9:38;389;69;200
22.06.2020 9:48;3141;366;22.06.2020 9:48;1110;239;150
22.06.2020 9:48;2709;352;22.06.2020 9:48;567;133;150
22.06.2020 9:50;2771;471;22.06.2020 9:50;1029;164;200
22.06.2020 9:50;2771;471;22.06.2020 9:50;333;80;200
22.06.2020 9:59;4829;526;22.06.2020 9:59;875;122;200
22.06.2020 10:06;4680;653;22.06.2020 10:06;1048;162;200
22.06.2020 10:06;4680;653;22.06.2020 10:06;1072;167;200
22.06.2020 10:07;1777;240;22.06.2020 10:07;823;117;150
22.06.2020 10:07;4049;494;22.06.2020 10:07;586;100;200
22.06.2020 10:13;4254;477;22.06.2020 10:13;966;145;200
22.06.2020 10:13;4669;576;22.06.2020 10:14;1573;317;250
22.06.2020 10:27;0;0;22.06.2020 10:27;401;84;150
22.06.2020 10:29;0;0;22.06.2020 10:29;571;107;300
22.06.2020 10:35;0;0;22.06.2020 10:35;540;103;300
22.06.2020 10:35;5665;532;22.06.2020 10:36;1083;161;180
22.06.2020 10:38;2099;331;22.06.2020 10:38;710;147;200
22.06.2020 10:43;2206;294;22.06.2020 10:43;215;36;200
22.06.2020 10:44;6160;527;22.06.2020 10:44;1562;199;300
22.06.2020 10:45;0;0;22.06.2020 10:45;342;60;200
22.06.2020 10:45;0;0;22.06.2020 10:45;257;49;200
22.06.2020 10:45;7507;713;22.06.2020 10:45;255;61;200
22.06.2020 10:47;1378;227;22.06.2020 10:47;725;95;150
22.06.2020 10:58;3070;380;22.06.2020 10:59;3259;248;200
22.06.2020 10:58;0;0;22.06.2020 10:58;588;79;200
22.06.2020 11:00;8214;804;22.06.2020 11:00;1230;134;290
22.06.2020 11:03;1224;262;22.06.2020 11:03;629;150;150
22.06.2020 11:05;0;0;22.06.2020 11:10;200;48;250
22.06.2020 11:08;0;0;22.06.2020 11:11;1190;178;300
22.06.2020 11:10;3689;407;22.06.2020 11:10;512;85;200
22.06.2020 11:11;9742;962;22.06.2020 11:11;946;173;500
22.06.2020 11:11;9742;962;22.06.2020 11:11;973;143;500
22.06.2020 11:12;0;0;22.06.2020 11:12;1083;161;200
22.06.2020 11:13;865;139;22.06.2020 11:13;668;94;250
22.06.2020 11:14;0;0;22.06.2020 11:14;1587;250;380
22.06.2020 11:17;2860;393;22.06.2020 11:17;1417;232;150
22.06.2020 11:18;4737;596;22.06.2020 11:18;1230;129;200
22.06.2020 11:24;6295;609;22.06.2020 11:24;789;108;200
22.06.2020 11:30;6577;696;22.06.2020 11:30;1622;114;300
22.06.2020 11:32;5192;614;22.06.2020 11:33;4929;450;150
22.06.2020 11:34;1701;272;22.06.2020 11:35;120;29;150
22.06.2020 11:35;5508;643;22.06.2020 11:35;3321;330;200
22.06.2020 11:37;2885;290;22.06.2020 11:37;199;28;200
22.06.2020 11:45;0;0;22.06.2020 11:45;1087;163;200
22.06.2020 11:46;2155;311;22.06.2020 11:46;1015;173;150
22.06.2020 11:48;5674;643;22.06.2020 11:49;383;54;250
22.06.2020 11:49;1295;230;22.06.2020 11:49;1872;177;150
22.06.2020 11:49;1564;218;22.06.2020 11:49;1427;226;200
22.06.2020 11:53;14600;1141;22.06.2020 11:54;2645;353;400
22.06.2020 11:58;3281;452;22.06.2020 11:58;644;94;150
22.06.2020 12:06;1728;224;22.06.2020 12:06;629;106;150
22.06.2020 12:10;2700;345;22.06.2020 12:10;534;103;200
22.06.2020 12:12;3359;464;22.06.2020 12:12;942;186;160
22.06.2020 12:12;1470;198;22.06.2020 12:12;1329;197;150
22.06.2020 12:12;1470;198;22.06.2020 12:13;1329;199;150
22.06.2020 12:19;1982;183;22.06.2020 12:19;1021;209;150
22.06.2020 12:19;1982;183;22.06.2020 12:19;1473;235;150
22.06.2020 12:22;0;0;22.06.2020 12:22;804;151;200
22.06.2020 12:23;6132;750;22.06.2020 12:23;1232;220;500
22.06.2020 12:27;2540;364;22.06.2020 12:27;364;58;200
22.06.2020 12:29;3505;484;22.06.2020 12:30;470;89;180
22.06.2020 12:31;3397;420;22.06.2020 12:31;774;131;200
22.06.2020 12:37;14814;959;22.06.2020 12:37;459;93;500
22.06.2020 12:37;0;0;22.06.2020 12:38;3472;283;200
22.06.2020 12:38;9103;783;22.06.2020 12:39;8655;739;150
22.06.2020 12:38;9103;783;22.06.2020 12:39;8660;740;150
22.06.2020 12:40;0;0;22.06.2020 12:40;1022;159;150
22.06.2020 12:40;3052;439;22.06.2020 12:41;782;128;150
22.06.2020 12:42;1167;209;22.06.2020 12:42;1015;152;150
22.06.2020 12:43;8020;800;22.06.2020 12:43;28;7;250
22.06.2020 12:43;4217;444;22.06.2020 12:43;836;116;190
22.06.2020 12:45;0;0;22.06.2020 12:45;6552;784;250
22.06.2020 12:45;0;0;22.06.2020 12:46;1389;201;150
22.06.2020 12:47;5815;738;22.06.2020 12:47;1045;160;200
22.06.2020 12:52;1226;198;22.06.2020 12:53;1130;171;150
22.06.2020 12:53;3686;378;22.06.2020 12:53;2266;271;150
22.06.2020 12:56;598;125;22.06.2020 12:56;350;84;150
22.06.2020 12:58;3431;448;22.06.2020 12:58;1032;162;200
22.06.2020 12:58;3431;448;22.06.2020 12:58;511;183;200
22.06.2020 12:58;3149;375;22.06.2020 12:59;1886;200;170
22.06.2020 13:03;7017;685;22.06.2020 13:03;1570;181;250
22.06.2020 13:03;7017;685;22.06.2020 13:03;848;106;250
22.06.2020 13:03;7017;685;22.06.2020 13:03;2180;288;250
22.06.2020 13:03;0;0;22.06.2020 13:03;1823;216;850
22.06.2020 13:04;0;0;22.06.2020 13:04;903;118;150
22.06.2020 13:05;1607;211;22.06.2020 13:05;1474;179;200
22.06.2020 13:08;6010;813;22.06.2020 13:08;1158;213;500
22.06.2020 13:09;2629;393;22.06.2020 13:09;610;134;150
22.06.2020 13:13;6091;605;22.06.2020 13:14;3735;329;300
22.06.2020 13:13;0;0;22.06.2020 13:15;779;93;150
22.06.2020 13:13;0;0;22.06.2020 13:17;124;24;150
22.06.2020 13:14;0;0;22.06.2020 13:14;2661;319;150
22.06.2020 13:15;2120;377;22.06.2020 13:15;1654;231;150
22.06.2020 13:17;3529;453;22.06.2020 13:17;1284;146;200
22.06.2020 13:17;3529;453;22.06.2020 13:17;324;54;200
22.06.2020 13:17;2688;383;22.06.2020 13:17;1090;166;150
22.06.2020 13:19;1570;246;22.06.2020 13:19;1611;250;150
22.06.2020 13:19;10034;850;22.06.2020 13:20;1100;155;300
22.06.2020 13:19;8823;796;22.06.2020 13:20;2448;287;400
22.06.2020 13:20;4437;510;22.06.2020 13:21;947;120;150
22.06.2020 13:20;4437;510;22.06.2020 13:21;1117;156;150
22.06.2020 13:21;1722;258;22.06.2020 13:21;777;125;180
22.06.2020 13:24;2804;383;22.06.2020 13:24;1078;124;200
22.06.2020 13:24;6259;600;22.06.2020 13:25;2474;315;300
22.06.2020 13:26;2623;394;22.06.2020 13:27;612;146;150
22.06.2020 13:28;0;0;22.06.2020 13:28;972;135;150
22.06.2020 13:28;0;0;22.06.2020 13:29;329;51;200
22.06.2020 13:32;2260;314;22.06.2020 13:32;1132;161;150
22.06.2020 13:35;3043;482;22.06.2020 13:36;941;185;150
22.06.2020 13:40;3865;469;22.06.2020 13:40;586;83;150
22.06.2020 13:40;3865;469;22.06.2020 13:40;613;97;150
22.06.2020 13:45;4192;454;22.06.2020 13:45;2288;265;200
22.06.2020 13:45;4192;454;22.06.2020 13:45;862;207;200
22.06.2020 13:50;4956;489;22.06.2020 13:50;2130;249;200
22.06.2020 13:51;2619;387;22.06.2020 13:51;786;177;150
22.06.2020 13:51;7258;755;22.06.2020 13:51;213;58;200
22.06.2020 13:54;2927;315;22.06.2020 13:54;199;44;250
22.06.2020 13:58;0;0;22.06.2020 13:58;927;130;200
22.06.2020 14:05;4042;511;22.06.2020 14:05;601;107;150
22.06.2020 14:06;2283;280;22.06.2020 14:07;8;2;180
22.06.2020 14:10;0;0;22.06.2020 14:10;214;49;180
22.06.2020 14:10;2640;298;22.06.2020 14:10;379;39;200
22.06.2020 14:10;2640;298;22.06.2020 14:10;2205;203;200
22.06.2020 14:11;0;0;22.06.2020 14:12;1997;190;200
22.06.2020 14:13;1792;191;22.06.2020 14:13;646;69;150
22.06.2020 14:15;0;0;22.06.2020 14:15;316;39;200
22.06.2020 14:16;932;154;22.06.2020 14:16;169;30;200
22.06.2020 14:16;932;154;22.06.2020 14:16;640;107;200
22.06.2020 14:21;0;0;22.06.2020 14:21;1169;162;200
22.06.2020 14:22;4484;522;22.06.2020 14:22;299;34;250
22.06.2020 14:25;0;0;22.06.2020 14:25;942;126;250
22.06.2020 14:25;0;0;22.06.2020 14:26;743;184;200
22.06.2020 14:26;1148;197;22.06.2020 14:27;629;92;300
22.06.2020 14:27;3932;320;22.06.2020 14:27;56;19;180
22.06.2020 14:27;3932;320;22.06.2020 14:27;600;113;180
